%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi
1783583866168355952,1867,1783583866168355952,,255
1783583866168355952,1867,1783583866168355952,,255
1783583866168355952,1867,1783583866168355952,,255
1783583866168355952,1867,1783583866168355952,,255
1783583866168355952,1867,1783583866168355952,,255
1783583866668378612,1868,1783583866668378612,,255
1783583866668378612,1868,1783583866668378612,,255
1783583866668378612,1868,1783583866668378612,,255
1783583866668378612,1868,1783583866668378612,,255
1783583866668378612,1868,1783583866668378612,,255
1783583866668378612,1868,1783583866668378612,,255
1783583866668378612,1868,1783583866668378612,,255
1783583866668378612,1868,1783583866668378612,,255
1783583866668378612,1868,1783583866668378612,,255
1783583866668378612,1868,1783583866668378612,,255
1783583867168330880,1869,1783583867168330880,,255
1783583867168330880,1869,1783583867168330880,,255
1783583867168330880,1869,1783583867168330880,,255
1783583867168330880,1869,1783583867168330880,,255
1783583867168330880,1869,1783583867168330880,,255
1783583867168330880,1869,1783583867168330880,,255
1783583867168330880,1869,1783583867168330880,,255
1783583867168330880,1869,1783583867168330880,,255
1783583867168330880,1869,1783583867168330880,,255
1783583867168330880,1869,1783583867168330880,,255
1783583867668530015,1870,1783583867668530015,,255
1783583867668530015,1870,1783583867668530015,,255
1783583867668530015,1870,1783583867668530015,,255
1783583867668530015,1870,1783583867668530015,,255
1783583867668530015,1870,1783583867668530015,,255
1783583867668530015,1870,1783583867668530015,,255
1783583867668530015,1870,1783583867668530015,,255
1783583867668530015,1870,1783583867668530015,,255
1783583867668530015,1870,1783583867668530015,,255
1783583867668530015,1870,1783583867668530015,,255
1783583868168223533,1871,1783583868168223533,,255
1783583868168223533,1871,1783583868168223533,,255
1783583868168223533,1871,1783583868168223533,,255
1783583868168223533,1871,1783583868168223533,,255
1783583868168223533,1871,1783583868168223533,,255
1783583868168223533,1871,1783583868168223533,,255
1783583868168223533,1871,1783583868168223533,,255
1783583868168223533,1871,1783583868168223533,,255
1783583868168223533,1871,1783583868168223533,,255
1783583868168223533,1871,1783583868168223533,,255
1783583868668317480,1872,1783583868668317480,,255
1783583868668317480,1872,1783583868668317480,,255
1783583868668317480,1872,1783583868668317480,,255
1783583868668317480,1872,1783583868668317480,,255
1783583868668317480,1872,1783583868668317480,,255
1783583868668317480,1872,1783583868668317480,,255
1783583868668317480,1872,1783583868668317480,,255
1783583868668317480,1872,1783583868668317480,,255
1783583868668317480,1872,1783583868668317480,,255
1783583868668317480,1872,1783583868668317480,,255
1783583869168365647,1873,1783583869168365647,,255
1783583869168365647,1873,1783583869168365647,,255
1783583869168365647,1873,1783583869168365647,,255
1783583869168365647,1873,1783583869168365647,,255
1783583869168365647,1873,1783583869168365647,,255
1783583869168365647,1873,1783583869168365647,,255
1783583869168365647,1873,1783583869168365647,,255
1783583869168365647,1873,1783583869168365647,,255
1783583869168365647,1873,1783583869168365647,,255
1783583869168365647,1873,1783583869168365647,,255
1783583869669058588,1874,1783583869669058588,,255
1783583869669058588,1874,1783583869669058588,,255
1783583869669058588,1874,1783583869669058588,,255
1783583869669058588,1874,1783583869669058588,,255
1783583869669058588,1874,1783583869669058588,,255
1783583869669058588,1874,1783583869669058588,,255
1783583869669058588,1874,1783583869669058588,,255
1783583869669058588,1874,1783583869669058588,,255
1783583869669058588,1874,1783583869669058588,,255
1783583869669058588,1874,1783583869669058588,,255
1783583870169152534,1875,1783583870169152534,,255
1783583870169152534,1875,1783583870169152534,,255
1783583870169152534,1875,1783583870169152534,,255
1783583870169152534,1875,1783583870169152534,,255
1783583870169152534,1875,1783583870169152534,,255
1783583870169152534,1875,1783583870169152534,,255
1783583870169152534,1875,1783583870169152534,,255
1783583870169152534,1875,1783583870169152534,,255
1783583870169152534,1875,1783583870169152534,,255
1783583870169152534,1875,1783583870169152534,,255
1783583870669252445,1876,1783583870669252445,,255
1783583870669252445,1876,1783583870669252445,,255
1783583870669252445,1876,1783583870669252445,,255
1783583870669252445,1876,1783583870669252445,,255
1783583870669252445,1876,1783583870669252445,,255
1783583870669252445,1876,1783583870669252445,,255
1783583870669252445,1876,1783583870669252445,,255
1783583870669252445,1876,1783583870669252445,,255
1783583870669252445,1876,1783583870669252445,,255
1783583870669252445,1876,1783583870669252445,,255
1783583871168973046,1877,1783583871168973046,,255
1783583871168973046,1877,1783583871168973046,,255
1783583871168973046,1877,1783583871168973046,,255
1783583871168973046,1877,1783583871168973046,,255
1783583871168973046,1877,1783583871168973046,,255
1783583871168973046,1877,1783583871168973046,,255
1783583871168973046,1877,1783583871168973046,,255
1783583871168973046,1877,1783583871168973046,,255
1783583871168973046,1877,1783583871168973046,,255
1783583871168973046,1877,1783583871168973046,,255
1783583871669214120,1878,1783583871669214120,,255
1783583871669214120,1878,1783583871669214120,,255
1783583871669214120,1878,1783583871669214120,,255
1783583871669214120,1878,1783583871669214120,,255
1783583871669214120,1878,1783583871669214120,,255
1783583871669214120,1878,1783583871669214120,,255
1783583871669214120,1878,1783583871669214120,,255
1783583871669214120,1878,1783583871669214120,,255
1783583871669214120,1878,1783583871669214120,,255
1783583871669214120,1878,1783583871669214120,,255
1783583872168946433,1879,1783583872168946433,,255
1783583872168946433,1879,1783583872168946433,,255
1783583872168946433,1879,1783583872168946433,,255
1783583872168946433,1879,1783583872168946433,,255
1783583872168946433,1879,1783583872168946433,,255
1783583872168946433,1879,1783583872168946433,,255
1783583872168946433,1879,1783583872168946433,,255
1783583872168946433,1879,1783583872168946433,,255
1783583872168946433,1879,1783583872168946433,,255
1783583872168946433,1879,1783583872168946433,,255
1783583872669228810,1880,1783583872669228810,,255
1783583872669228810,1880,1783583872669228810,,255
1783583872669228810,1880,1783583872669228810,,255
1783583872669228810,1880,1783583872669228810,,255
1783583872669228810,1880,1783583872669228810,,255
1783583872669228810,1880,1783583872669228810,,255
1783583872669228810,1880,1783583872669228810,,255
1783583872669228810,1880,1783583872669228810,,255
1783583872669228810,1880,1783583872669228810,,255
1783583872669228810,1880,1783583872669228810,,255
1783583873168949094,1881,1783583873168949094,,255
1783583873168949094,1881,1783583873168949094,,255
1783583873168949094,1881,1783583873168949094,,255
1783583873168949094,1881,1783583873168949094,,255
1783583873168949094,1881,1783583873168949094,,255
1783583873168949094,1881,1783583873168949094,,255
1783583873168949094,1881,1783583873168949094,,255
1783583873168949094,1881,1783583873168949094,,255
1783583873168949094,1881,1783583873168949094,,255
1783583873168949094,1881,1783583873168949094,,255
1783583873669254299,1882,1783583873669254299,,255
1783583873669254299,1882,1783583873669254299,,255
1783583873669254299,1882,1783583873669254299,,255
1783583873669254299,1882,1783583873669254299,,255
1783583873669254299,1882,1783583873669254299,,255
1783583873669254299,1882,1783583873669254299,,255
1783583873669254299,1882,1783583873669254299,,255
1783583873669254299,1882,1783583873669254299,,255
1783583873669254299,1882,1783583873669254299,,255
1783583873669254299,1882,1783583873669254299,,255
1783583874169072668,1883,1783583874169072668,,255
1783583874169072668,1883,1783583874169072668,,255
1783583874169072668,1883,1783583874169072668,,255
1783583874169072668,1883,1783583874169072668,,255
1783583874169072668,1883,1783583874169072668,,255
1783583874169072668,1883,1783583874169072668,,255
1783583874169072668,1883,1783583874169072668,,255
1783583874169072668,1883,1783583874169072668,,255
1783583874169072668,1883,1783583874169072668,,255
1783583874169072668,1883,1783583874169072668,,255
